user_id,group,converted,session_sec,pages_viewed,device
1958,Control,0,208.70626269059912,4,Tablet
1959,Control,0,178.75405893652515,4,Desktop
1960,Control,0,181.9281299540954,1,Mobile
1961,Control,0,164.24374153957845,4,Desktop
1962,Control,0,258.9669717149382,4,Desktop
1963,Control,0,144.68906790403057,1,Mobile
1964,Control,0,144.28722610982103,5,Desktop
1965,Control,0,301.654646121481,2,Mobile
1966,Control,0,238.78161605598822,2,Tablet
1967,Control,0,53.818746571883,3,Desktop
1968,Control,0,153.9107693434278,4,Desktop
1969,Control,0,85.34058643408702,4,Mobile
1970,Control,0,132.71201186216098,2,Mobile
1971,Control,0,12.381693357127801,1,Mobile
1972,Control,0,177.46557322683316,6,Desktop
1973,Control,0,122.19319994612786,3,Mobile
1974,Control,0,188.29478912380412,5,Desktop
1975,Control,0,95.61833076146114,3,Desktop
1976,Control,1,189.5601519244622,3,Mobile
1977,Control,0,162.179604703382,2,Mobile
1978,Control,0,267.60741308537274,3,Desktop
1979,Control,0,262.6246273960094,2,Mobile
1980,Control,0,228.19400816556555,1,Desktop
1981,Control,0,167.0362420636333,4,Desktop
1982,Control,0,294.19592173931613,2,Mobile
1983,Control,0,99.58305971880986,5,Desktop
1984,Control,0,107.80427537399855,5,Desktop
1985,Control,0,180.39192950610143,2,Mobile
1986,Control,0,308.97209599066156,4,Mobile
1987,Control,0,173.87136012214518,3,Mobile
1988,Control,0,174.9215116234895,3,Tablet
1989,Control,0,105.6949304138505,8,Desktop
1990,Control,0,237.0261271898708,3,Desktop
1991,Control,0,237.42469398811446,2,Mobile
1992,Control,0,228.39913607699503,6,Desktop
1993,Control,0,150.39286299339506,1,Mobile
1994,Control,0,146.13112773948467,3,Mobile
1995,Control,0,113.87827622772663,4,Mobile
1996,Control,0,189.61298759685135,7,Mobile
1997,Control,1,125.57759688968241,4,Desktop
1998,Control,0,120.24209221128912,2,Mobile
1999,Control,0,161.69701056991283,4,Mobile
2000,Control,0,158.09641036486812,5,Mobile
2001,Control,0,155.41118091479248,2,Desktop
2002,Control,0,210.65445282621437,2,Desktop
2003,Control,1,189.34762911826536,1,Desktop
2004,Control,0,169.15141832188854,1,Mobile
2005,Control,0,195.06571105713152,4,Desktop
2006,Control,0,130.46601273924523,3,Mobile
2007,Control,0,190.79032431503228,2,Desktop
2008,Control,0,193.28313710645486,1,Mobile
2009,Control,0,102.33242273533857,1,Desktop
2010,Control,0,239.7631564903699,6,Tablet
2011,Control,0,136.52114621251525,3,Mobile
2012,Control,0,189.96703895635392,2,Desktop
2013,Control,1,249.04264572943987,1,Mobile
2014,Control,0,235.9122216742628,5,Mobile
2015,Control,0,186.88833637128596,1,Mobile
2016,Control,0,165.06255484148622,3,Mobile
2017,Control,0,237.1131549716562,1,Tablet
2018,Control,0,222.1082237794741,4,Desktop
2019,Control,0,150.98992389757285,8,Desktop
2020,Control,0,141.28084941490704,4,Mobile
2021,Control,1,71.0204650067201,1,Mobile
2022,Control,0,193.4717512925973,3,Desktop
2023,Control,1,180.45162402398807,1,Desktop
2024,Control,0,247.49052560533983,3,Mobile
2025,Control,0,204.74803014142017,3,Mobile
2026,Control,0,258.38260567949794,7,Desktop
2027,Control,0,146.6449674646106,3,Mobile
2028,Control,1,247.59826820321902,2,Desktop
2029,Control,0,155.90959914924397,1,Desktop
2030,Control,0,227.76778339857498,5,Desktop
2031,Control,0,104.76828841081186,2,Mobile
2032,Control,0,197.93244146514036,2,Mobile
2033,Control,0,75.84216322047494,3,Desktop
2034,Control,1,170.3074382732035,2,Desktop
2035,Control,0,209.21946966328525,1,Mobile
2036,Control,0,156.34672968228972,5,Mobile
2037,Control,0,127.2259304184218,2,Tablet
2038,Control,0,231.53651581127636,2,Mobile
2039,Control,0,179.3095465584192,4,Desktop
2040,Control,0,158.07361441331307,1,Mobile
2041,Control,0,187.3042756634852,1,Desktop
2042,Control,0,330.01680280700737,4,Tablet
2043,Control,0,248.44265673798492,1,Desktop
2044,Control,0,248.9415517503312,3,Desktop
2045,Control,0,208.95504754458003,4,Desktop
2046,Control,0,194.1566899917431,3,Desktop
2047,Control,0,53.215474141827116,1,Desktop
2048,Control,0,147.65608094452773,1,Desktop
2049,Control,0,158.5684072738639,4,Desktop
2050,Control,0,81.88093647738569,5,Desktop
2051,Control,0,121.34213153815115,3,Mobile
2052,Control,0,76.05399409925512,6,Desktop
2053,Control,0,182.8921890366445,5,Tablet
2054,Control,1,230.03212839668487,5,Desktop
2055,Control,0,245.8725985243381,4,Desktop
2056,Control,0,207.81314541435827,1,Mobile
2057,Control,0,132.0132012340787,3,Desktop
2058,Control,0,78.73641628140223,6,Desktop
2059,Control,0,88.3722215329174,3,Tablet
2060,Control,0,115.20595825100258,2,Desktop
2061,Control,0,136.11271660803789,4,Desktop
2062,Control,0,176.21383261046273,3,Mobile
2063,Control,0,129.22096800301674,1,Desktop
2064,Control,0,203.6436741517544,2,Mobile
2065,Control,0,172.224957346029,2,Desktop
2066,Control,0,185.5800141457564,1,Desktop
2067,Control,0,247.71378039691626,4,Desktop
2068,Control,0,120.08725461897964,4,Tablet
2069,Control,0,208.02875180608027,4,Desktop
2070,Control,0,184.23147243381598,2,Desktop
2071,Control,0,166.65825454666677,2,Desktop
2072,Control,0,233.68909764762782,1,Desktop
2073,Control,0,233.3457785006354,5,Desktop
2074,Control,0,132.94300622063645,4,Desktop
2075,Control,0,174.98116788781417,4,Mobile
2076,Control,0,200.4666425421236,5,Tablet
2077,Control,0,169.98462885875784,2,Desktop
2078,Control,0,217.17617327582892,3,Desktop
2079,Control,1,200.46556098506514,1,Mobile
2080,Control,0,285.7908682195807,1,Tablet
2081,Control,0,100.83464752386168,4,Desktop
2082,Control,0,178.26602056389314,6,Desktop
2083,Control,0,135.0323618668295,4,Desktop
2084,Control,1,218.22591004914742,3,Desktop
2085,Control,0,96.05554604749506,2,Desktop
2086,Control,0,204.04719906236875,3,Tablet
2087,Control,0,150.34733627584123,6,Desktop
2088,Control,0,144.62109736334423,4,Desktop
2089,Control,0,105.44259880526221,3,Mobile
2090,Control,0,159.42082295894465,5,Desktop
2091,Control,0,244.6475291660009,1,Desktop
2092,Control,1,183.61462240587863,3,Tablet
2093,Control,0,219.5224229830961,5,Desktop
2094,Control,0,276.5553002081451,2,Tablet
2095,Control,0,199.50655716524167,2,Desktop
2096,Control,0,154.26602353657125,5,Desktop
2097,Control,0,210.69887183505344,3,Tablet
2098,Control,0,155.06371195271396,2,Desktop
2099,Control,0,157.25675241865568,2,Mobile
2100,Control,0,101.40589602095584,5,Desktop
2101,Control,1,235.94416200964156,4,Desktop
2102,Control,0,163.76985833928083,5,Mobile
2103,Control,0,195.01540351987242,4,Mobile
2104,Control,0,128.02209392663482,1,Tablet
2105,Control,0,208.97711963435097,2,Desktop
2106,Control,0,143.09323190257038,4,Mobile
2107,Control,0,177.20602030639967,4,Desktop
2108,Control,1,233.28043171815193,3,Mobile
2109,Control,0,228.4917621727891,1,Desktop
2110,Control,1,183.78834601156828,1,Desktop
2111,Control,0,87.75279320113049,7,Desktop
2112,Control,0,349.6045813533353,5,Desktop
2113,Control,0,281.02224336502246,3,Mobile
2114,Control,0,224.7471153688564,4,Desktop
2115,Control,0,143.5737920124966,2,Mobile
2116,Control,0,178.75243110639195,1,Desktop
2117,Control,0,155.11187636229158,3,Desktop
2118,Control,0,254.51207665030137,3,Desktop
2119,Control,0,199.43765899685087,5,Mobile
2120,Control,0,141.8709877902092,6,Tablet
2121,Control,0,159.10846954813698,2,Desktop
2122,Control,0,246.66534784134475,5,Desktop
2123,Control,1,273.0053815751263,2,Desktop
2124,Control,0,269.0582359917435,2,Mobile
2125,Control,1,226.63676357796876,6,Mobile
2126,Control,0,171.10563221585497,2,Desktop
2127,Control,0,6.716739606898386,2,Desktop
2128,Control,0,201.3438013094522,3,Mobile
2129,Control,0,184.8994182635745,5,Desktop
2130,Control,0,192.69901529767446,2,Mobile
2131,Control,0,187.96435408682635,4,Desktop
2132,Control,0,112.05558109279636,1,Mobile
2133,Control,0,215.6574706268152,4,Desktop
2134,Control,0,219.77189727175175,3,Desktop
2135,Control,0,222.52863301328125,7,Mobile
2136,Control,0,237.06173519653626,3,Desktop
2137,Control,0,218.22284047068928,1,Desktop
2138,Control,0,162.44838236535992,1,Desktop
2139,Control,0,181.10397336461503,3,Tablet
2140,Control,0,190.01186769893573,3,Tablet
2141,Control,0,190.92346970086402,6,Desktop
2142,Control,0,239.90197107844514,1,Desktop
2143,Control,0,220.401781416237,4,Desktop
2144,Control,0,299.25388917634746,5,Mobile
2145,Control,0,306.35579389365694,1,Tablet
2146,Control,0,189.3807270437659,5,Desktop
2147,Control,0,26.01605516526533,4,Mobile
2148,Control,0,253.02578563699967,4,Mobile
2149,Control,0,155.279301355712,5,Desktop
2150,Control,0,140.91838429929462,2,Desktop
2151,Control,0,163.08550987558482,2,Mobile
2152,Control,0,160.43463242519664,2,Desktop
2153,Control,0,218.6748395557966,2,Desktop
2154,Control,0,99.23103214805761,5,Desktop
2155,Control,0,125.72535898146191,4,Tablet
2156,Control,0,203.8737204808579,1,Mobile
2157,Control,0,219.26192167273194,2,Desktop
2158,Control,0,220.28479047148065,4,Mobile
2159,Control,0,141.71300465866855,6,Tablet
2160,Control,0,131.1953892903568,4,Desktop
2161,Control,0,157.13508414166444,4,Desktop
2162,Control,0,198.1930013756599,4,Desktop
2163,Control,0,266.70125530999024,4,Tablet
2164,Control,0,72.39095478260873,4,Desktop
2165,Control,0,172.85991836728985,1,Mobile
2166,Control,1,111.7026857436138,4,Desktop
2167,Control,0,94.12665274555806,1,Desktop
2168,Control,0,238.18261549396493,2,Desktop
2169,Control,0,214.9543515974636,6,Desktop
2170,Control,0,209.71884337709943,3,Desktop
2171,Control,0,235.65642118520464,2,Desktop
2172,Control,0,158.61546067786253,1,Mobile
2173,Control,0,161.20493660165596,1,Tablet
2174,Control,0,305.2151839197416,1,Desktop
2175,Control,0,171.4385920157234,1,Mobile
2176,Control,0,225.432266217975,2,Mobile
2177,Control,0,185.35098475298233,3,Desktop
2178,Control,0,83.34578084568717,5,Mobile
2179,Control,0,72.54540479093025,3,Mobile
2180,Control,0,153.15586790330525,4,Desktop
2181,Control,0,243.0855688418494,7,Desktop
2182,Control,0,228.3560411149802,6,Desktop
2183,Control,0,235.27424403232186,2,Mobile
2184,Control,0,130.71246015850267,6,Desktop
2185,Control,0,273.87298695672723,1,Desktop
2186,Control,1,131.93086848974886,3,Mobile
2187,Control,0,196.7053419268483,5,Desktop
2188,Control,0,184.43062405507447,4,Desktop
2189,Control,0,175.43693988269774,2,Desktop
2190,Control,0,258.6225676062584,5,Tablet
2191,Control,0,146.21892139087217,4,Desktop
2192,Control,1,110.77171093584396,3,Desktop
2193,Control,0,186.09975174135306,2,Desktop
2194,Control,0,163.00952961424105,2,Desktop
2195,Control,0,370.7560605495455,3,Mobile
2196,Control,0,222.20791120419864,1,Tablet
2197,Control,0,162.48626836297566,3,Mobile
2198,Control,0,126.91386369471024,6,Desktop
2199,Control,0,81.58413741871684,1,Desktop
2200,Control,0,128.61295028444118,4,Desktop
2201,Control,1,191.32179744675224,1,Desktop
2202,Control,0,263.50307583771234,2,Mobile
2203,Control,0,246.69290283133554,4,Desktop
2204,Control,0,197.60021574055088,2,Desktop
2205,Control,0,167.22577838636334,2,Desktop
2206,Control,1,199.7846796026685,6,Desktop
2207,Control,0,156.47491013834832,4,Mobile
2208,Control,0,279.51001976701315,1,Desktop
2209,Control,0,174.59454002987061,1,Mobile
2210,Control,1,180.25141779643002,3,Mobile
2211,Control,0,63.12976662386325,3,Desktop
2212,Control,0,174.251083441248,3,Tablet
2213,Control,0,231.00662758807175,4,Desktop
2214,Control,1,126.27525826288002,1,Desktop
2215,Control,0,143.7103816028953,3,Mobile
2216,Control,0,228.59910597535156,3,Desktop
2217,Control,0,103.78385270650708,2,Desktop
2218,Control,0,243.1790554148055,5,Mobile
2219,Control,0,155.73208604047937,2,Mobile
2220,Control,0,163.62874787298384,4,Desktop
2221,Control,0,123.18668771809232,4,Mobile
2222,Control,0,205.79254432353358,1,Mobile
2223,Control,0,320.2929591766159,1,Desktop
2224,Control,0,227.98234817033477,4,Mobile
2225,Control,0,137.46431059327054,2,Tablet
2226,Control,0,247.45913220203118,7,Tablet
2227,Control,0,167.58262497361628,4,Desktop
2228,Control,0,260.59667397851575,4,Desktop
2229,Control,0,229.36720211903997,2,Mobile
2230,Control,0,23.12721389905468,2,Desktop
2231,Control,0,129.7756201874735,2,Mobile
2232,Control,0,236.94118725594643,1,Desktop
2233,Control,1,193.34114996797598,3,Mobile
2234,Control,0,128.6934228760682,3,Desktop
2235,Control,0,150.1525766478403,2,Tablet
2236,Control,0,80.15698589508406,2,Desktop
2237,Control,0,180.13946918604822,1,Desktop
2238,Control,0,306.58793493086705,1,Mobile
2239,Control,0,229.27133649027792,3,Desktop
2240,Control,0,305.4729350653633,4,Desktop
2241,Control,0,233.5318399384489,3,Tablet
2242,Control,0,241.51136388439804,4,Mobile
2243,Control,0,293.5743278259763,3,Mobile
2244,Control,1,205.74947926382245,7,Desktop
2245,Control,0,174.70249731712158,1,Mobile
2246,Control,0,241.79616341421067,3,Desktop
2247,Control,0,264.9612130417037,1,Desktop
2248,Control,0,158.6019446508285,3,Mobile
2249,Control,0,145.31370047129838,4,Desktop
2250,Control,0,192.63708178369842,2,Tablet
2251,Control,0,230.7324376812414,1,Mobile
2252,Control,1,228.8950076763859,3,Mobile
2253,Control,0,106.67078198968204,5,Mobile
2254,Control,0,290.1383336884827,6,Desktop
2255,Control,0,149.73592888317322,4,Desktop
2256,Control,0,170.42142517112813,1,Desktop
2257,Control,0,135.3540102006699,5,Desktop
2258,Control,0,333.40808597653984,1,Tablet
2259,Control,0,198.3138868658382,2,Desktop
2260,Control,0,138.19637056251392,2,Mobile
2261,Control,0,232.51579524793453,3,Mobile
2262,Control,0,227.30246786205183,3,Mobile
2263,Control,0,174.67501370310637,4,Mobile
2264,Control,0,231.23336920308608,1,Desktop
2265,Control,0,139.60894215430244,2,Mobile
2266,Control,0,157.88949487779112,3,Tablet
2267,Control,0,74.43808399886655,4,Mobile
2268,Control,0,112.18269036792405,6,Mobile
2269,Control,0,284.4196943118877,3,Desktop
2270,Control,0,275.2785745247273,1,Desktop
2271,Control,0,188.61837567569293,5,Mobile
2272,Control,0,276.46122959544107,1,Mobile
2273,Control,0,176.19590323654324,2,Desktop
2274,Control,0,171.61243335876506,6,Desktop
2275,Control,1,188.1080856656056,4,Desktop
2276,Control,0,178.1293122572039,3,Tablet
2277,Control,0,173.16420220419008,10,Mobile
2278,Control,0,247.88689589322541,5,Desktop
2279,Control,0,193.25746096759116,3,Tablet
2280,Control,0,224.18649704385925,7,Desktop
2281,Control,0,241.72592889025321,5,Desktop
2282,Control,0,206.35021876101035,2,Desktop
2283,Control,0,131.63507707504687,7,Desktop
2284,Control,0,110.59237610697787,1,Desktop
2285,Control,0,193.18293491440178,6,Desktop
2286,Control,0,175.5809032346286,3,Tablet
2287,Control,1,189.8065285906067,6,Desktop
2288,Control,0,184.11702784132777,6,Desktop
2289,Control,0,327.0965513091612,3,Mobile
2290,Control,0,111.83755593972641,2,Mobile
2291,Control,0,75.55295515983813,5,Tablet
2292,Control,0,203.28072584357852,4,Desktop
2293,Control,0,164.29675949764925,3,Mobile
2294,Control,0,202.38373283514733,1,Desktop
2295,Control,0,217.11356622562005,2,Desktop
2296,Control,0,255.62575823483937,3,Desktop
2297,Control,0,102.10257987888339,2,Desktop
2298,Control,0,154.38051561785605,4,Desktop
2299,Control,0,208.581869238442,3,Mobile
2300,Control,0,227.37549776279747,3,Desktop
2301,Control,0,305.6397252658612,1,Tablet
2302,Control,0,237.5637184112627,1,Tablet
2303,Control,0,181.87662722625475,3,Desktop
2304,Control,0,136.0260335881536,1,Mobile
2305,Control,1,153.96405810045394,2,Desktop
2306,Control,0,152.40134473735912,4,Desktop
2307,Control,0,221.03784956825683,3,Tablet
2308,Control,0,199.13485950722068,3,Desktop
2309,Control,0,112.19927360368015,1,Desktop
2310,Control,0,161.0254192000262,2,Desktop
2311,Control,0,233.26511543982815,2,Mobile
2312,Control,0,204.34142952357325,1,Desktop
2313,Control,0,216.27545388070237,3,Mobile
2314,Control,0,206.06069405314946,3,Desktop
2315,Control,1,274.45369040348726,3,Tablet
2316,Control,0,197.98236851034036,3,Tablet
2317,Control,0,163.76874611711162,1,Mobile
2318,Control,0,134.6334727376542,3,Mobile
2319,Control,0,198.72852020153414,4,Desktop
2320,Control,0,50.76127918737038,4,Tablet
2321,Control,1,174.86410489920084,7,Mobile
2322,Control,0,173.6788077043261,2,Desktop
2323,Control,0,109.95410305104954,10,Desktop
2324,Control,0,133.94537887392022,1,Desktop
2325,Control,0,229.53116415815327,1,Mobile
2326,Control,1,197.68914619912294,3,Desktop
2327,Control,0,190.59835835390302,4,Mobile
2328,Control,0,201.84911436626123,4,Mobile
2329,Control,0,190.0945173371908,2,Desktop
2330,Control,0,253.3574409572073,3,Tablet
2331,Control,0,191.7886049937007,1,Mobile
2332,Control,0,104.79827873996872,3,Desktop
2333,Control,0,274.65714806809257,5,Tablet
2334,Control,0,205.3687147030865,2,Mobile
2335,Control,0,152.59104480627127,4,Mobile
2336,Control,0,116.06290549377398,1,Desktop
2337,Control,0,206.7752821526925,1,Desktop
2338,Control,0,178.55553972640934,2,Mobile
2339,Control,0,271.57807323178247,5,Mobile
2340,Control,0,165.97509956332448,3,Desktop
2341,Control,0,138.94405656746432,1,Tablet
2342,Control,0,234.26879200297606,1,Desktop
2343,Control,0,235.89050409942573,5,Desktop
2344,Control,0,194.27582521856075,2,Mobile
2345,Control,1,222.19963762211995,4,Desktop
2346,Control,0,182.92720835917692,5,Desktop
2347,Control,0,197.86258055550857,5,Tablet
2348,Control,0,249.07449854101577,4,Mobile
2349,Control,0,219.39250837118266,1,Mobile
2350,Control,0,175.68990589170565,2,Mobile
2351,Control,0,259.37994002593825,3,Desktop
2352,Control,1,54.932954496466834,4,Desktop
2353,Control,0,297.8640321282064,4,Mobile
2354,Control,0,91.17224978100955,3,Desktop
2355,Control,0,150.50989463752373,2,Mobile
2356,Control,0,182.7495355642712,1,Desktop
2357,Control,1,176.94356310995113,8,Desktop
2358,Control,0,240.3526072014605,4,Desktop
2359,Control,0,126.81898597643712,1,Desktop
2360,Control,0,199.34217496156847,3,Tablet
2361,Control,0,153.19833459791354,5,Desktop
2362,Control,0,201.23275386355792,1,Desktop
2363,Control,0,181.4375257111168,3,Desktop
2364,Control,0,190.11146089756377,5,Desktop
2365,Control,0,154.75413421446098,1,Desktop
2366,Control,0,156.94648274471547,4,Desktop
2367,Control,0,200.79998827150848,1,Mobile
2368,Control,0,236.90435281658245,6,Mobile
2369,Control,0,152.09463661911838,4,Mobile
2370,Control,0,137.21778504848996,3,Mobile
2371,Control,0,218.74030911195103,5,Desktop
2372,Control,0,183.21228588182709,1,Mobile
2373,Control,0,230.67739736922735,2,Mobile
2374,Control,0,135.1811532645869,4,Desktop
2375,Control,0,87.13085910171131,2,Desktop
2376,Control,0,155.68477549955162,2,Desktop
2377,Control,0,142.85060649042413,3,Desktop
2378,Control,0,180.6666379955835,4,Desktop
2379,Control,0,149.97351321512858,2,Tablet
2380,Control,0,225.7559323235047,4,Mobile
2381,Control,0,169.1517355667616,5,Desktop
2382,Control,0,193.27609743256454,2,Desktop
2383,Control,1,193.66990071425192,3,Desktop
2384,Control,0,195.7225300826703,4,Desktop
2385,Control,0,183.67289892497647,3,Mobile
2386,Control,0,213.08303797256724,2,Mobile
2387,Control,0,141.23896763958058,4,Desktop
2388,Control,0,261.9679859659636,5,Desktop
2389,Control,0,171.99044391473058,3,Tablet
2390,Control,0,112.86479741557251,3,Desktop
2391,Control,0,195.3440346345475,4,Desktop
2392,Control,0,138.1850734653883,7,Desktop
2393,Control,0,221.59339939798812,3,Desktop
2394,Control,0,306.52830668233076,4,Mobile
2395,Control,0,141.73853496431823,3,Mobile
2396,Control,0,203.28047832731917,5,Desktop
2397,Control,0,88.44719262124548,3,Desktop
2398,Control,0,209.9647876192741,2,Mobile
2399,Control,0,136.28574101101705,3,Desktop
2400,Control,0,150.63409598610346,3,Desktop
2401,Control,0,124.42924305880946,1,Tablet
2402,Control,0,225.26831743301045,1,Mobile
2403,Control,0,240.40173966102944,3,Mobile
2404,Control,0,186.28618680621793,1,Mobile
2405,Control,0,137.45653120653543,4,Desktop
2406,Control,0,272.4237669857124,2,Tablet
2407,Control,0,143.7274429734939,2,Desktop
2408,Control,0,66.08822350399086,3,Desktop
2409,Control,1,210.21139554763877,2,Desktop
2410,Control,0,124.23739294971658,1,Desktop
2411,Control,0,239.3734836424546,3,Desktop
2412,Control,0,164.03742668296195,2,Desktop
2413,Control,0,218.20422822993078,2,Desktop
2414,Control,0,262.08251906036867,2,Desktop
2415,Control,0,118.51276244586029,5,Desktop
2416,Control,1,153.8734578009177,2,Desktop
2417,Control,0,180.8380910038615,2,Desktop
2418,Control,0,269.56532254688886,3,Desktop
2419,Control,0,148.7889505132755,3,Desktop
2420,Control,0,152.3022967228046,4,Desktop
2421,Control,0,211.29773165556946,3,Mobile
2422,Control,0,153.2524200859186,4,Desktop
2423,Control,0,193.38892355936892,4,Desktop
2424,Control,0,99.66544184675303,1,Tablet
2425,Control,0,306.7881468406128,3,Desktop
2426,Control,1,110.87599233298282,3,Mobile
2427,Control,0,167.30360128053854,1,Mobile
2428,Control,1,183.2135430286848,3,Desktop
2429,Control,0,290.19784738962375,2,Mobile
2430,Control,0,112.13348204869929,1,Mobile
2431,Control,0,294.10372745133134,1,Desktop
2432,Control,0,226.64472516061124,2,Mobile
2433,Control,1,207.94024284327853,4,Mobile
2434,Control,0,130.84514721401246,2,Desktop
2435,Control,1,216.41276831209404,4,Desktop
2436,Control,0,145.208235766911,1,Desktop
2437,Control,0,254.66636892591268,3,Desktop
2438,Control,0,131.59158839907468,3,Desktop
2439,Control,0,178.77628280491538,1,Desktop
2440,Control,0,154.45998015927557,1,Desktop
2441,Control,0,130.6862370665153,4,Tablet
2442,Control,0,225.7725899299353,4,Mobile
2443,Control,0,214.45023110752985,1,Desktop
2444,Control,0,251.49556093955485,1,Desktop
2445,Control,0,87.10686904855079,4,Desktop
2446,Control,0,243.5293886287574,3,Mobile
2447,Control,0,322.79968979462916,6,Desktop
2448,Control,0,160.15974009526792,5,Desktop
2449,Control,0,289.2331736659933,4,Mobile
2450,Control,0,170.52613003670953,3,Desktop
2451,Control,0,109.51746443412812,2,Desktop
2452,Control,1,168.19021566762623,2,Tablet
2453,Control,0,242.6512182221402,1,Desktop
2454,Control,0,138.90029347176576,6,Mobile
2455,Control,0,151.98137375464322,1,Tablet
2456,Control,0,217.6446687761255,5,Desktop
2457,Control,0,185.16830642062152,3,Mobile
2458,Control,0,217.15426238677074,1,Desktop
2459,Control,0,198.08062474170848,5,Mobile
2460,Control,0,211.3793925753365,2,Desktop
2461,Control,1,161.22343478047523,4,Tablet
2462,Control,0,197.7452018116716,1,Mobile
2463,Control,0,133.99448468672364,4,Mobile
2464,Control,0,255.86384923768637,7,Mobile
2465,Control,0,150.11489057504775,4,Desktop
2466,Control,0,247.08661181521643,1,Desktop
2467,Control,0,172.1516171459424,4,Desktop
2468,Control,0,196.10994559165266,6,Desktop
2469,Control,0,157.77694970101146,2,Mobile
2470,Control,0,129.1202512857584,4,Mobile
2471,Control,0,89.03817868170842,1,Desktop
2472,Control,1,126.95717127741472,2,Desktop
2473,Control,1,167.1850130731243,2,Mobile
2474,Control,0,196.65335483558863,1,Desktop
2475,Control,0,240.5708622305795,4,Mobile
2476,Control,0,160.4833397111733,3,Desktop
2477,Control,0,136.4921579653054,1,Desktop
2478,Control,0,105.65068676985081,5,Mobile
2479,Control,0,211.40349898472573,6,Desktop
2480,Control,0,261.0756983431139,5,Desktop
2481,Control,0,254.6481647375959,4,Mobile
2482,Control,0,224.04630114809805,3,Desktop
2483,Control,1,220.11988244971795,4,Mobile
2484,Control,0,278.3693078840138,3,Tablet
2485,Control,0,203.26448037792457,1,Mobile
2486,Control,1,220.53713218132944,4,Mobile
2487,Control,0,167.35688759814005,3,Desktop
2488,Control,0,110.08761460298834,3,Mobile
2489,Control,0,147.3883104725233,3,Desktop
2490,Control,0,184.49625288059397,1,Mobile
2491,Control,0,188.34319548757165,1,Desktop
2492,Control,0,290.9457220170466,3,Desktop
2493,Control,0,189.47024421750876,6,Mobile
2494,Control,0,249.8363894214104,6,Mobile
2495,Control,0,161.07075171330263,3,Desktop
2496,Control,0,167.85782628291213,5,Desktop
2497,Control,0,111.90457995271035,3,Desktop
2498,Control,0,144.17195929178854,2,Mobile
2499,Control,1,213.98397652500643,2,Desktop
2500,Control,0,185.41580992167732,4,Desktop
2501,Control,0,236.86162409434786,3,Desktop
2502,Control,0,194.96896715897776,6,Desktop
2503,Control,0,165.61504475992422,5,Desktop
2504,Control,1,303.15632750828274,4,Desktop
2505,Control,0,179.8353037207824,4,Desktop
2506,Control,0,248.96505333379173,6,Tablet
2507,Control,0,162.93349364004274,4,Mobile
2508,Control,0,224.02797136609615,2,Mobile
2509,Control,0,236.04086125334277,3,Mobile
2510,Control,0,196.46705838165695,5,Mobile
2511,Control,0,55.50343925168687,2,Desktop
2512,Control,0,186.00388534708623,3,Desktop
2513,Control,0,252.67530262679867,2,Mobile
2514,Control,0,214.01144581652517,6,Mobile
2515,Control,0,209.52113813760857,1,Desktop
2516,Control,1,90.27586863233645,2,Desktop
2517,Control,0,145.37497111287178,3,Tablet
2518,Control,0,207.62466971332915,5,Desktop
2519,Control,0,207.57108022327907,2,Desktop
2520,Control,0,251.80667290730963,2,Desktop
2521,Control,0,177.0323284669648,3,Desktop
2522,Control,0,207.3203247670598,3,Mobile
2523,Control,0,185.90058330622117,3,Desktop
2524,Control,0,130.71814949241437,1,Desktop
2525,Control,0,60.93147678978889,5,Desktop
2526,Control,0,208.70553306715422,6,Mobile
2527,Control,0,194.56709646270463,3,Desktop
2528,Control,1,151.0003726844907,3,Desktop
2529,Control,0,95.94548189162744,4,Tablet
2530,Control,1,219.6356732924806,2,Desktop
2531,Control,0,170.37439591924465,1,Mobile
2532,Control,0,215.628109730248,2,Tablet
2533,Control,0,287.5226691726467,4,Desktop
2534,Control,0,67.22130158241623,3,Desktop
2535,Control,0,146.52195552137,3,Desktop
2536,Control,0,173.48434126784477,2,Desktop
2537,Control,0,265.01543957806575,3,Mobile
2538,Control,0,94.99783394364333,5,Desktop
2539,Control,0,291.47235641243327,4,Tablet
2540,Control,0,192.47207458614596,3,Mobile
2541,Control,0,179.7199636046378,1,Mobile
2542,Control,0,174.10671302296015,4,Desktop
2543,Control,0,161.00553323009842,5,Desktop
2544,Control,0,242.6464217598035,3,Desktop
2545,Control,0,126.23135852546586,5,Mobile
2546,Control,0,203.99777999041194,1,Desktop
2547,Control,0,163.87000838611635,4,Mobile
2548,Control,0,143.0826603317246,3,Desktop
2549,Control,0,327.22863466261424,1,Mobile
2550,Control,0,208.0477904114403,1,Desktop
2551,Control,0,218.72960495636292,3,Desktop
2552,Control,0,247.5777229367764,2,Desktop
2553,Control,0,106.8257530074799,2,Desktop
2554,Control,1,281.37605500171173,3,Desktop
2555,Control,0,47.00735518277082,2,Mobile
2556,Control,1,142.71784744788135,3,Desktop
2557,Control,0,159.75325797516047,3,Mobile
2558,Control,0,216.99478507337784,2,Mobile
2559,Control,0,197.02950463778183,4,Desktop
2560,Control,0,175.82518926158838,2,Mobile
2561,Control,0,184.3401460454752,3,Desktop
2562,Control,0,131.20873370625876,3,Desktop
2563,Control,0,102.65221830337047,2,Mobile
2564,Control,0,224.9581392284833,4,Tablet
2565,Control,0,223.1538361894902,4,Mobile
